Time(s),True Position X(m),True Position Y(m),True Position Z(m),TRUKF Estimated Position X(m),TRUKF Estimated Position Y(m),TRUKF Estimated Position Z(m)
4.560000000000000142e+01,-2.931804437158786915e-15,-1.596000000000005414e+01,-4.579021130325850564e+00,2.727704668563989410e-01,-1.226364260464405653e+01,-4.602441818746200397e+00
4.570000000000000284e+01,-2.938233832854310684e-15,-1.599500000000005429e+01,-4.589447398407900280e+00,2.728663158732300142e-01,-1.226402978366092711e+01,-4.622441778972504522e+00
4.580000000000000426e+01,-2.944663228549834453e-15,-1.603000000000005443e+01,-4.599753766811849331e+00,2.729299559479290149e-01,-1.226429145299802492e+01,-4.642441760842270781e+00
4.590000000000000568e+01,-2.951092624245358221e-15,-1.606500000000005457e+01,-4.609938346674609555e+00,2.729730255712031761e-01,-1.226446969257660768e+01,-4.662441752436183862e+00
4.600000000000000000e+01,-2.957522019940881990e-15,-1.610000000000005471e+01,-4.619999999999945928e+00,4.512518569871538099e-01,-1.244166702155692583e+01,-4.511374343922866181e+00
4.610000000000000142e+01,-2.963951415636405759e-15,-1.613500000000005485e+01,-4.629938346674609129e+00,4.521358893568500625e-01,-1.244584135335039576e+01,-4.606947568877793664e+00
4.620000000000000284e+01,-2.970380811331929528e-15,-1.617000000000005500e+01,-4.639753766811848479e+00,4.527320522223195476e-01,-1.244864560883033455e+01,-4.626945513957486433e+00
4.630000000000000426e+01,-2.976810207027453297e-15,-1.620500000000005514e+01,-4.649447398407899001e+00,4.531331637212099306e-01,-1.245052874965650958e+01,-4.646944587158561291e+00
4.640000000000000568e+01,-2.983239602722977066e-15,-1.624000000000005528e+01,-4.659021130325848858e+00,4.534009998377462325e-01,-1.245179375419257717e+01,-4.666944169161027389e+00
4.650000000000000000e+01,-2.989668998418500834e-15,-1.627500000000005542e+01,-4.668477590650170761e+00,4.535802232121438071e-01,-1.245264225871630970e+01,-4.686943981139908288e+00
4.660000000000000142e+01,-2.996098394114024603e-15,-1.631000000000005556e+01,-4.677820130483712369e+00,4.536982639601832568e-01,-1.245321339199412591e+01,-4.706943896108017000e+00
4.670000000000000284e+01,-3.002527789809548372e-15,-1.634500000000005571e+01,-4.687052803287026670e+00,4.537747648812462398e-01,-1.245360187178177824e+01,-4.726943856915744924e+00
4.680000000000000426e+01,-3.008957185505072141e-15,-1.638000000000005585e+01,-4.696180339887443544e+00,4.538224202260325857e-01,-1.245387080330795371e+01,-4.746943838266936666e+00
4.690000000000000568e+01,-3.015386581200595910e-15,-1.641500000000005599e+01,-4.705208119311945048e+00,4.538545000394909601e-01,-1.245405830295901062e+01,-4.766943829220625872e+00
4.700000000000000000e+01,-3.021815976896119679e-15,-1.645000000000005613e+01,-4.714142135623674790e+00,3.542804906293220979e-01,-1.290662653730710474e+01,-4.614240300824103969e+00
4.710000000000000142e+01,-3.028245372591643447e-15,-1.648500000000005627e+01,-4.722988960966548078e+00,3.554644623816675120e-01,-1.290905443617566029e+01,-4.702038543790780345e+00
4.720000000000000284e+01,-3.034674768287167216e-15,-1.652000000000005642e+01,-4.731755705045793015e+00,3.562540849725370773e-01,-1.291069076383521796e+01,-4.722037718505742276e+00
4.730000000000000426e+01,-3.041104163982690985e-15,-1.655500000000005656e+01,-4.740449971294262710e+00,3.567770670216928730e-01,-1.291179368010926254e+01,-4.742037346018640243e+00
4.740000000000000568e+01,-3.047533559678214754e-15,-1.659000000000005670e+01,-4.749079809994734447e+00,3.571218219341170119e-01,-1.291254146998194052e+01,-4.762037176506511038e+00
4.750000000000000000e+01,-3.053962955373738523e-15,-1.662500000000005684e+01,-4.757653668647244594e+00,3.573479146388394145e-01,-1.291304881398580839e+01,-4.782037099377400402e+00
4.760000000000000142e+01,-3.060392351069262291e-15,-1.666000000000005699e+01,-4.766180339887442052e+00,3.574953756765658075e-01,-1.291339428137614753e+01,-4.802037064104250241e+00
4.770000000000000284e+01,-3.066821746764786060e-15,-1.669500000000005713e+01,-4.774668907277060725e+00,3.575911404010230776e-01,-1.291363138664858035e+01,-4.822037047756794870e+00
4.780000000000000426e+01,-3.073251142460309829e-15,-1.673000000000005727e+01,-4.783128689300746750e+00,3.576537618904770954e-01,-1.291379698678802335e+01,-4.842037039920579211e+00
4.790000000000000568e+01,-3.079680538155833598e-15,-1.676500000000005741e+01,-4.791569181914499431e+00,3.576941021912804497e-01,-1.291391674206216322e+01,-4.862037035928413076e+00
4.800000000000000000e+01,-3.086109933851357367e-15,-1.680000000000005755e+01,-4.799999999999942091e+00,4.322389990332511922e-01,-1.305820319260978657e+01,-4.751631310696857291e+00
4.810000000000000142e+01,-3.092539329546881136e-15,-1.683500000000005770e+01,-4.808430818085384750e+00,4.310596094032834724e-01,-1.305786610253645819e+01,-4.738544810593208645e+00
4.820000000000000284e+01,-3.098968725242404904e-15,-1.687000000000005784e+01,-4.816871310699137432e+00,4.302652055494566308e-01,-1.305764816123908112e+01,-4.791630764901223749e+00
4.830000000000000426e+01,-3.105398120937928673e-15,-1.690500000000005798e+01,-4.825331092722823456e+00,4.297293988898574502e-01,-1.305750983911546292e+01,-4.811630688345630347e+00
4.840000000000000568e+01,-3.111827516633452442e-15,-1.694000000000005812e+01,-4.833819660112442129e+00,4.293651114156915027e-01,-1.305742383032572285e+01,-4.831630653319880508e+00
4.850000000000000000e+01,-3.118256912328976211e-15,-1.697500000000005826e+01,-4.842346331352639588e+00,4.291176604204861578e-01,-1.305737295967049860e+01,-4.851630637364920062e+00
4.860000000000000142e+01,-3.124686308024499980e-15,-1.701000000000005841e+01,-4.850920190005149735e+00,4.289522917090293208e-01,-1.305734631818763347e+01,-4.871630630350773927e+00
4.870000000000000284e+01,-3.131115703720023749e-15,-1.704500000000005855e+01,-4.859550028705621472e+00,4.288402843979990386e-01,-1.305733210398656219e+01,-4.891630627163853440e+00
4.880000000000000426e+01,-3.137545099415547517e-15,-1.708000000000005869e+01,-4.868244294954091167e+00,4.287663259541971139e-01,-1.305732816167763310e+01,-4.911630625792504645e+00
4.890000000000000568e+01,-3.143974495111071286e-15,-1.711500000000005883e+01,-4.877011039033336104e+00,4.287181632119587693e-01,-1.305733213224040945e+01,-4.931630625208651253e+00
4.900000000000000000e+01,-3.150403890806595055e-15,-1.715000000000005898e+01,-4.885857864376209392e+00,2.210638572559811277e-01,-1.362607429807425241e+01,-4.778037363773246504e+00
4.910000000000000142e+01,-3.156833286502118824e-15,-1.718500000000005912e+01,-4.894791880687939134e+00,2.211976938532629056e-01,-1.363001676044970090e+01,-4.872978681653375332e+00
4.920000000000000284e+01,-3.163262682197642593e-15,-1.722000000000005926e+01,-4.903819660112440637e+00,2.212848222552037947e-01,-1.363267084876640745e+01,-4.892976918631632088e+00
4.930000000000000426e+01,-3.169692077893166362e-15,-1.725500000000005940e+01,-4.912947196712857512e+00,2.213406539261123240e-01,-1.363446119732201289e+01,-4.912976116499264911e+00
4.940000000000000568e+01,-3.176121473588690130e-15,-1.729000000000005954e+01,-4.922179869516171813e+00,2.213757195115201304e-01,-1.363567156548297454e+01,-4.932975749940736065e+00
4.950000000000000000e+01,-3.182550869284213899e-15,-1.732500000000005969e+01,-4.931522409349713421e+00,2.213957776988575710e-01,-1.363648994664609049e+01,-4.952975582402519450e+00
4.960000000000000142e+01,-3.188980264979737668e-15,-1.736000000000005983e+01,-4.940978869674035323e+00,2.214070587327710005e-01,-1.363704612732042420e+01,-4.972975505036318467e+00
4.970000000000000284e+01,-3.195409660675261437e-15,-1.739500000000005997e+01,-4.950552601591985180e+00,2.214142879481107717e-01,-1.363742798710029014e+01,-4.992975468568997321e+00
4.980000000000000426e+01,-3.201839056370785206e-15,-1.743000000000006011e+01,-4.960246233188035703e+00,2.214189078671278954e-01,-1.363769515134705479e+01,-5.012975450719469706e+00
4.990000000000000568e+01,-3.208268452066308975e-15,-1.746500000000006025e+01,-4.970061653325275053e+00,2.214248029551110220e-01,-1.363788388099561466e+01,-5.032975441806059713e+00
5.000000000000000000e+01,-3.214697847761832743e-15,-1.750000000000006040e+01,-4.979999999999938254e+00,1.440796452956792997e-03,-1.421813928627012125e+01,-4.867555114603987931e+00
5.010000000000000142e+01,-3.221127243457356512e-15,-1.753500000000006054e+01,-4.990061653325274627e+00,1.618385091843805960e-03,-1.422156846380039319e+01,-4.966572828931053785e+00
5.020000000000000284e+01,-3.227556639152880281e-15,-1.757000000000006068e+01,-5.000246233188034850e+00,1.736363875457792080e-03,-1.422387799100493311e+01,-4.986571491927638711e+00
5.030000000000000426e+01,-3.233986034848404050e-15,-1.760500000000006082e+01,-5.010552601591983901e+00,1.814204495667891097e-03,-1.422543528779339717e+01,-5.006570884110289832e+00
5.040000000000000568e+01,-3.240415430543927819e-15,-1.764000000000006096e+01,-5.020978869674033618e+00,1.865720980303752418e-03,-1.422648860585185915e+01,-5.026570606075137171e+00
5.050000000000000000e+01,-3.246844826239451587e-15,-1.767500000000006111e+01,-5.031522409349711289e+00,1.897365495260647413e-03,-1.422720638409138516e+01,-5.046570477022976675e+00
5.060000000000000142e+01,-3.253274221934975356e-15,-1.771000000000006125e+01,-5.042179869516169255e+00,1.913245974019595497e-03,-1.422770003507876524e+01,-5.066570416037012414e+00
5.070000000000000284e+01,-3.259703617630499125e-15,-1.774500000000006139e+01,-5.052947196712854527e+00,1.918751864266909132e-03,-1.422804020618750442e+01,-5.086570387100317170e+00
5.080000000000000426e+01,-3.266133013326022894e-15,-1.778000000000006153e+01,-5.063819660112437226e+00,1.916482465184748745e-03,-1.422827507260872437e+01,-5.106570373308465527e+00
5.090000000000000568e+01,-3.272562409021546663e-15,-1.781500000000006168e+01,-5.074791880687935297e+00,1.907799717426722800e-03,-1.422843864399916392e+01,-5.126570366600716966e+00
5.100000000000000000e+01,-3.278991804717070432e-15,-1.785000000000006182e+01,-5.085857864376205129e+00,6.751173634299140192e-02,-1.452440770990554597e+01,-4.965649561675935963e+00
5.110000000000000142e+01,-3.285421200412594200e-15,-1.788500000000006196e+01,-5.097011039033331414e+00,6.797773416843633232e-02,-1.452804181802502548e+01,-5.071715238261255365e+00
5.120000000000000284e+01,-3.291850596108117969e-15,-1.792000000000006210e+01,-5.108244294954086051e+00,6.828119358441442355e-02,-1.453048190971437670e+01,-5.091713726670365148e+00
5.130000000000000426e+01,-3.298279991803641738e-15,-1.795500000000006224e+01,-5.119550028705615929e+00,6.847618295463882288e-02,-1.453212112208416862e+01,-5.111713045399250532e+00
5.140000000000000568e+01,-3.304709387499165507e-15,-1.799000000000006239e+01,-5.130920190005143766e+00,6.859826706971515475e-02,-1.453322124762694223e+01,-5.131712739101719656e+00
5.150000000000000000e+01,-3.311138783194689276e-15,-1.802500000000006253e+01,-5.142346331352633193e+00,6.867483223345129117e-02,-1.453395762106840294e+01,-5.151712602074232983e+00
5.160000000000000142e+01,-3.317568178890213045e-15,-1.806000000000006267e+01,-5.153819660112435308e+00,6.872119955703689942e-02,-1.453445106210532956e+01,-5.171712540665642344e+00
5.170000000000000284e+01,-3.323997574585736813e-15,-1.809500000000006281e+01,-5.165331092722816209e+00,6.874897004162733305e-02,-1.453478332519450689e+01,-5.191712512873133178e+00
5.180000000000000426e+01,-3.330426970281260582e-15,-1.813000000000006295e+01,-5.176871310699129758e+00,6.876357522674723943e-02,-1.453500670160438446e+01,-5.211712500345545784e+00
5.190000000000000568e+01,-3.336856365976784351e-15,-1.816500000000006310e+01,-5.188430818085376650e+00,6.876499145790210266e-02,-1.453515711194425464e+01,-5.231712494689226389e+00
5.200000000000000000e+01,-3.343285761672308120e-15,-1.820000000000006324e+01,-5.199999999999933564e+00,-1.227038810296251364e-01,-1.491389231264722781e+01,-5.093221994314649059e+00
5.210000000000000142e+01,-3.349715157367831889e-15,-1.823500000000006338e+01,-5.211569181914490478e+00,-1.214288859414973248e-01,-1.491689855793734942e+01,-5.187113843406643277e+00
5.220000000000000284e+01,-3.356144553063355658e-15,-1.827000000000006352e+01,-5.223128689300737371e+00,-1.205762979969265264e-01,-1.491891691261702135e+01,-5.207112643205177527e+00
5.230000000000000426e+01,-3.362573948758879426e-15,-1.830500000000006366e+01,-5.234668907277050920e+00,-1.200085869569315206e-01,-1.492027005622687774e+01,-5.227112104874569454e+00
5.240000000000000568e+01,-3.369003344454403195e-15,-1.834000000000006381e+01,-5.246180339887431821e+00,-1.196325214840907175e-01,-1.492117538006096211e+01,-5.247111864614004695e+00
5.250000000000000000e+01,-3.375432740149926964e-15,-1.837500000000006395e+01,-5.257653668647233935e+00,-1.193849156231925196e-01,-1.492177871484308582e+01,-5.267111758283341771e+00
5.260000000000000142e+01,-3.381862135845450733e-15,-1.841000000000006409e+01,-5.269079809994723362e+00,-1.192230922944536586e-01,-1.492218067187437214e+01,-5.287111711344225640e+00
5.270000000000000284e+01,-3.388291531540974502e-15,-1.844500000000006423e+01,-5.280449971294251199e+00,-1.191191834047024695e-01,-1.492244670839269283e+01,-5.307111690951093586e+00
5.280000000000000426e+01,-3.394720927236498271e-15,-1.848000000000006438e+01,-5.291755705045781077e+00,-1.190519887482736350e-01,-1.492262286851506481e+01,-5.327111682064213483e+00
5.290000000000000568e+01,-3.401150322932022039e-15,-1.851500000000006452e+01,-5.302988960966535714e+00,-1.190109409343282076e-01,-1.492273770603671856e+01,-5.347111678346069041e+00
5.300000000000000000e+01,-3.407579718627545808e-15,-1.855000000000006466e+01,-5.314142135623662000e+00,7.204137454097665760e-02,-1.503615368315628409e+01,-5.267553153778373520e+00
5.310000000000000142e+01,-3.414009114323069577e-15,-1.858500000000006480e+01,-5.325208119311931831e+00,7.109714871058891994e-02,-1.503728143501287207e+01,-5.269092883551758533e+00
5.320000000000000284e+01,-3.420438510018593346e-15,-1.862000000000006494e+01,-5.336180339887429902e+00,7.045793005107175988e-02,-1.503803539056202254e+01,-5.307552368660535258e+00
5.330000000000000426e+01,-3.426867905714117115e-15,-1.865500000000006509e+01,-5.347052803287012601e+00,7.002199861944068127e-02,-1.503853493176606904e+01,-5.327552258765827276e+00
5.340000000000000568e+01,-3.433297301409640883e-15,-1.869000000000006523e+01,-5.357820130483697874e+00,6.972170001868820133e-02,-1.503886434073904610e+01,-5.347552209093384690e+00
5.350000000000000000e+01,-3.439726697105164652e-15,-1.872500000000006537e+01,-5.368477590650155840e+00,6.951471947610404767e-02,-1.503907890935882641e+01,-5.367552186873212783e+00
5.360000000000000142e+01,-3.446156092800688421e-15,-1.876000000000006551e+01,-5.379021130325833511e+00,6.937283918757881918e-02,-1.503921782754794556e+01,-5.387552177016140753e+00
5.370000000000000284e+01,-3.452585488496212190e-15,-1.879500000000006565e+01,-5.389447398407883227e+00,6.927490447812834073e-02,-1.503930763191588937e+01,-5.407552172602132501e+00
5.380000000000000426e+01,-3.459014884191735959e-15,-1.883000000000006580e+01,-5.399753766811832278e+00,6.920453144119120825e-02,-1.503936750586613869e+01,-5.427552170467818904e+00
5.390000000000000568e+01,-3.465444279887259728e-15,-1.886500000000006594e+01,-5.409938346674592502e+00,6.915183152981439763e-02,-1.503940866883709759e+01,-5.447552169349901163e+00
5.400000000000000000e+01,-3.471873675582783496e-15,-1.890000000000006608e+01,-5.419999999999928875e+00,2.577392062281687601e-01,-1.523291315744334185e+01,-5.383557227203592532e+00
5.410000000000000142e+01,-3.478303071278307265e-15,-1.893500000000006622e+01,-5.429938346674592076e+00,2.569121106113695374e-01,-1.523610870072317880e+01,-5.476326801404448830e+00
5.420000000000000284e+01,-3.484732466973831034e-15,-1.897000000000006636e+01,-5.439753766811831426e+00,2.563544306046312005e-01,-1.523825053551868081e+01,-5.423553278468759231e+00
5.430000000000000426e+01,-3.491161862669354803e-15,-1.900500000000006651e+01,-5.449447398407881948e+00,2.559740241451572973e-01,-1.523968580246059545e+01,-5.443552727286096626e+00
5.440000000000000568e+01,-3.497591258364878572e-15,-1.904000000000006665e+01,-5.459021130325831805e+00,2.557148478127601599e-01,-1.524064545512635327e+01,-5.463552480258168309e+00
5.450000000000000000e+01,-3.504020654060402341e-15,-1.907500000000006679e+01,-5.468477590650153708e+00,2.555381790533837183e-01,-1.524128154031083149e+01,-5.483552371303818340e+00
5.460000000000000142e+01,-3.510450049755926109e-15,-1.911000000000006693e+01,-5.477820130483695316e+00,2.554184117826225897e-01,-1.524170097055556994e+01,-5.503552323737279650e+00
5.470000000000000284e+01,-3.516879445451449878e-15,-1.914500000000006708e+01,-5.487052803287009617e+00,2.553373739077921534e-01,-1.524197737264950092e+01,-5.523552302995955010e+00
5.480000000000000426e+01,-3.523308841146973647e-15,-1.918000000000006722e+01,-5.496180339887426491e+00,2.552825591113657144e-01,-1.524216013979196305e+01,-5.543552293893831084e+00
5.490000000000000568e+01,-3.529738236842497416e-15,-1.921500000000006736e+01,-5.505208119311927994e+00,2.552462096096221322e-01,-1.524228117702394769e+01,-5.563552289901005921e+00
5.500000000000000000e+01,-3.536167632538021185e-15,-1.925000000000006750e+01,-5.514142135623657737e+00,-7.396286524482474992e-03,-1.564406857135234219e+01,-5.419957967256106457e+00
