Time(s),True Position X(m),True Position Y(m),True Position Z(m),UKF Estimated Position X(m),UKF Estimated Position Y(m),UKF Estimated Position Z(m)
3.636000000000000227e+02,-2.792096239019080173e+01,-3.117811416180809303e+01,-5.983819660112417615e+00,-2.570310843926711186e+01,-3.549441534373542595e+01,-5.917691953968830632e+00
3.637000000000000455e+02,-2.790253676639395408e+01,-3.121487120438301943e+01,-5.985331092722799617e+00,-2.562202646317987842e+01,-3.562705826495802341e+01,-5.915929219205654732e+00
3.638000000000000114e+02,-2.788403281031328618e+01,-3.125151314699222382e+01,-5.986871310699111604e+00,-2.554001654630768314e+01,-3.576029176790640918e+01,-5.914170544344745650e+00
3.639000000000000341e+02,-2.786545057389596991e+01,-3.128803957816839443e+01,-5.988430818085359597e+00,-2.545707963102890403e+01,-3.589411825104885168e+01,-5.912416574482222131e+00
3.640000000000000000e+02,-2.784679010930890897e+01,-3.132445008774140049e+01,-5.989999999999916724e+00,-2.574072556474862594e+01,-3.488238317914915854e+01,-5.940579641168683089e+00
3.641000000000000227e+02,-2.782805146893860027e+01,-3.136074426684290728e+01,-5.991569181914472964e+00,-2.566220358791566980e+01,-3.500731162879752389e+01,-5.938943798484149994e+00
3.642000000000000455e+02,-2.780923470539107001e+01,-3.139692170791076364e+01,-5.993128689300721845e+00,-2.558286446678219761e+01,-3.513274509038457438e+01,-5.937314923359277685e+00
3.643000000000000114e+02,-2.779033987149158591e+01,-3.143298200469384795e+01,-5.994668907277034720e+00,-2.550269304517448177e+01,-3.525870181738103781e+01,-5.935691973654876108e+00
3.644000000000000341e+02,-2.777136702028463944e+01,-3.146892475225644858e+01,-5.996180339887415833e+00,-2.542167253406768168e+01,-3.538520454612884691e+01,-5.934070493731709917e+00
3.645000000000000000e+02,-2.775231620503375041e+01,-3.150474954698280072e+01,-5.997653668647218161e+00,-2.533977551884223089e+01,-3.551226974906002454e+01,-5.932447560005144283e+00
3.646000000000000227e+02,-2.773318747922126448e+01,-3.154045598658179728e+01,-5.999079809994707801e+00,-2.525697315903785523e+01,-3.563992380725062503e+01,-5.930820268667037709e+00
3.647000000000000455e+02,-2.771398089654829988e+01,-3.157604367009128410e+01,-6.000449971294235851e+00,-2.517325364425211376e+01,-3.576818857086482240e+01,-5.929190582404903154e+00
3.648000000000000114e+02,-2.769469651093448093e+01,-3.161151219788277089e+01,-6.001755705045766831e+00,-2.508860277120717797e+01,-3.589708199055790772e+01,-5.927557451354541485e+00
3.649000000000000341e+02,-2.767533437651794515e+01,-3.164686117166570511e+01,-6.002988960966520793e+00,-2.500301636878690204e+01,-3.602661692781772729e+01,-5.925926495263123428e+00
3.650000000000000000e+02,-2.765589454765503419e+01,-3.168209019449210473e+01,-6.004142135623648180e+00,-2.539547464617291439e+01,-3.515482025803232347e+01,-5.956995984946437339e+00
3.651000000000000227e+02,-2.763637707892018724e+01,-3.171719887076102395e+01,-6.005208119311917336e+00,-2.531081566001405747e+01,-3.527576848496651962e+01,-5.957058976811179463e+00
3.652000000000000455e+02,-2.761678202510588420e+01,-3.175218680622280232e+01,-6.006180339887415620e+00,-2.522518564291431176e+01,-3.539725768228154834e+01,-5.957133440964515358e+00
3.653000000000000114e+02,-2.759710944122234011e+01,-3.178705360798376489e+01,-6.007052803286998532e+00,-2.513858534904407804e+01,-3.551929070515801357e+01,-5.957219627459238609e+00
3.654000000000000341e+02,-2.757735938249744478e+01,-3.182179888451043581e+01,-6.007820130483684018e+00,-2.505101463434739628e+01,-3.564186073666061816e+01,-5.957320467712133194e+00
3.655000000000000000e+02,-2.755753190437663136e+01,-3.185642224563394009e+01,-6.008477590650142197e+00,-2.496246502257389466e+01,-3.576496461656657289e+01,-5.957436143674446072e+00
3.656000000000000227e+02,-2.753762706252260628e+01,-3.189092330255455465e+01,-6.009021130325820081e+00,-2.487292459146691215e+01,-3.588859678584069002e+01,-5.957569069119596605e+00
3.657000000000000455e+02,-2.751764491281530312e+01,-3.192530166784588630e+01,-6.009447398407870899e+00,-2.478238654521211970e+01,-3.601275039939268652e+01,-5.957724422193976466e+00
3.658000000000000114e+02,-2.749758551135168716e+01,-3.195955695545930197e+01,-6.009753766811819276e+00,-2.469083644810790190e+01,-3.613742070639047199e+01,-5.957899622151806796e+00
3.659000000000000341e+02,-2.747744891444557780e+01,-3.199368878072827371e+01,-6.009938346674579712e+00,-2.459825994890417178e+01,-3.626260500260094943e+01,-5.958095031549618170e+00
3.660000000000000000e+02,-2.745723517862753127e+01,-3.202769676037267743e+01,-6.009999999999916298e+00,-2.505642999412861727e+01,-3.544922462820627374e+01,-5.966068371099547463e+00
3.661000000000000227e+02,-2.743694436064464881e+01,-3.206158051250309882e+01,-6.009938346674578824e+00,-2.496692683834908166e+01,-3.556859612514759306e+01,-5.967079482364834320e+00
3.662000000000000455e+02,-2.741657651746043101e+01,-3.209533965662510724e+01,-6.009753766811819276e+00,-2.487639028291607701e+01,-3.568846878549200596e+01,-5.968110776007609530e+00
3.663000000000000114e+02,-2.739613170625458949e+01,-3.212897381364362559e+01,-6.009447398407870011e+00,-2.478479309967792688e+01,-3.580886240020203104e+01,-5.969159302143676626e+00
3.664000000000000341e+02,-2.737560998442296523e+01,-3.216248260586698393e+01,-6.009021130325820081e+00,-2.469211317976868258e+01,-3.592978893457869560e+01,-5.970223131711684061e+00
3.665000000000000000e+02,-2.735501140957728694e+01,-3.219586565701135328e+01,-6.008477590650143085e+00,-2.459833137640508482e+01,-3.605126193100885246e+01,-5.971298920119920695e+00
3.666000000000000227e+02,-2.733433603954500057e+01,-3.222912259220494491e+01,-6.007820130483684018e+00,-2.450342858026877479e+01,-3.617329730128837184e+01,-5.972387002693860580e+00
3.667000000000000455e+02,-2.731358393236921955e+01,-3.226225303799206756e+01,-6.007052803286998532e+00,-2.440738616404038908e+01,-3.629590176337573837e+01,-5.973489525498191455e+00
3.668000000000000114e+02,-2.729275514630841926e+01,-3.229525662233754701e+01,-6.006180339887415620e+00,-2.431018570034922277e+01,-3.641908269313780977e+01,-5.974608110233628366e+00
3.669000000000000341e+02,-2.727184973983637306e+01,-3.232813297463070512e+01,-6.005208119311917336e+00,-2.421180822150482470e+01,-3.654284764005798536e+01,-5.975747197962835600e+00
3.670000000000000000e+02,-2.725086777164193919e+01,-3.236088172568963728e+01,-6.004142135623647292e+00,-2.468318663860491924e+01,-3.571139725559005740e+01,-5.965486334650893951e+00
3.671000000000000227e+02,-2.722980930062893279e+01,-3.239350250776531936e+01,-6.002988960966520793e+00,-2.458823856143580144e+01,-3.582908503322808258e+01,-5.968153999993742076e+00
3.672000000000000455e+02,-2.720867438591591281e+01,-3.242599495454575020e+01,-6.001755705045765943e+00,-2.449214733190385118e+01,-3.594732877122301318e+01,-5.970848832051366628e+00
3.673000000000000114e+02,-2.718746308683606117e+01,-3.245835870116003719e+01,-6.000449971294235851e+00,-2.439490623000685332e+01,-3.606613685501126554e+01,-5.973573485473842481e+00
3.674000000000000341e+02,-2.716617546293699093e+01,-3.249059338418254583e+01,-5.999079809994707801e+00,-2.429651467176930169e+01,-3.618551684947127001e+01,-5.976330954055924849e+00
3.675000000000000000e+02,-2.714481157398060063e+01,-3.252269864163689306e+01,-5.997653668647219050e+00,-2.419697039001160022e+01,-3.630548020109795004e+01,-5.979121822978118672e+00
3.676000000000000227e+02,-2.712337147994284337e+01,-3.255467411300017488e+01,-5.996180339887415833e+00,-2.409627019900149492e+01,-3.642603174202851335e+01,-5.981946665127654938e+00
3.677000000000000455e+02,-2.710185524101367704e+01,-3.258651943920678917e+01,-5.994668907277033831e+00,-2.399441120559190210e+01,-3.654718506840653447e+01,-5.984798907949855362e+00
3.678000000000000114e+02,-2.708026291759679083e+01,-3.261823426265262782e+01,-5.993128689300721845e+00,-2.389139239255214875e+01,-3.666894886695600064e+01,-5.987680184528787919e+00
3.679000000000000341e+02,-2.705859457030942750e+01,-3.264981822719911264e+01,-5.991569181914472964e+00,-2.378721022514183403e+01,-3.679134091580733923e+01,-5.990589101195777033e+00
3.680000000000000000e+02,-2.703685025998235147e+01,-3.268127097817701099e+01,-5.989999999999917613e+00,-2.434302113500693565e+01,-3.596600188588453761e+01,-5.949769449399182619e+00
3.681000000000000227e+02,-2.701503004765949001e+01,-3.271259216239067058e+01,-5.988430818085359597e+00,-2.424486695628056054e+01,-3.607985621862960102e+01,-5.949839093552089508e+00
3.682000000000000455e+02,-2.699313399459789409e+01,-3.274378142812179249e+01,-5.986871310699111604e+00,-2.414568244984228329e+01,-3.619422019217613240e+01,-5.949924632893029752e+00
3.683000000000000114e+02,-2.697116216226755370e+01,-3.277483842513338885e+01,-5.985331092722797841e+00,-2.404547069253004565e+01,-3.630909479754470226e+01,-5.950027761769135282e+00
3.684000000000000341e+02,-2.694911461235114203e+01,-3.280576280467388983e+01,-5.983819660112417615e+00,-2.394422318736371835e+01,-3.642448538250754098e+01,-5.950146211375596295e+00
3.685000000000000000e+02,-2.692699140674393377e+01,-3.283655421948085973e+01,-5.982346331352614399e+00,-2.384194293611270155e+01,-3.654039870157424730e+01,-5.950280595204375800e+00
3.686000000000000227e+02,-2.690479260755358126e+01,-3.286721232378499735e+01,-5.980920190005125647e+00,-2.373863259606238785e+01,-3.665684787156098423e+01,-5.950427249806104157e+00
3.687000000000000455e+02,-2.688251827709997244e+01,-3.289773677331399426e+01,-5.979550028705597597e+00,-2.363428983737676958e+01,-3.677385548069982235e+01,-5.950584007467004000e+00
3.688000000000000114e+02,-2.686016847791502826e+01,-3.292812722529641434e+01,-5.978244294954067506e+00,-2.352891081176500165e+01,-3.689144814852522813e+01,-5.950749463399279904e+00
3.689000000000000341e+02,-2.683774327274250737e+01,-3.295838333846556623e+01,-5.977011039033312656e+00,-2.342249343420529328e+01,-3.700964033478311421e+01,-5.950919033075784625e+00
3.690000000000000000e+02,-2.681524272453792790e+01,-3.298850477306321238e+01,-5.975857864376186157e+00,-2.396911761443525180e+01,-3.620668768081637978e+01,-5.937432072423158402e+00
3.691000000000000227e+02,-2.679266689646824773e+01,-3.301849119084356943e+01,-5.974791880687916112e+00,-2.386769126772715310e+01,-3.631888148283488249e+01,-5.939000593413410911e+00
3.692000000000000455e+02,-2.677001585191180411e+01,-3.304834225507698875e+01,-5.973819660112416940e+00,-2.376534414212237323e+01,-3.643164972082740860e+01,-5.940592738356112790e+00
3.693000000000000114e+02,-2.674728965445811113e+01,-3.307805763055369397e+01,-5.972947196712834916e+00,-2.366207663055678267e+01,-3.654501084051706528e+01,-5.942203377241867202e+00
3.694000000000000341e+02,-2.672448836790761106e+01,-3.310763698358772444e+01,-5.972179869516149431e+00,-2.355788037732460793e+01,-3.665897977226366322e+01,-5.943833973834948381e+00
3.695000000000000000e+02,-2.670161205627158196e+01,-3.313707998202048088e+01,-5.971522409349691252e+00,-2.345274548413998161e+01,-3.677356190117924939e+01,-5.945489367116437052e+00
3.696000000000000227e+02,-2.667866078377192096e+01,-3.316638629522459780e+01,-5.970978869674013367e+00,-2.334667167930125231e+01,-3.688876094295341090e+01,-5.947169427497755123e+00
3.697000000000000455e+02,-2.665563461484095598e+01,-3.319555559410756729e+01,-5.970552601591963437e+00,-2.323966430658792603e+01,-3.700457513401231324e+01,-5.948873377902391013e+00
3.698000000000000114e+02,-2.663253361412128939e+01,-3.322458755111549777e+01,-5.970246233188014173e+00,-2.313172205053095354e+01,-3.712100639138172653e+01,-5.950602557374917723e+00
3.699000000000000341e+02,-2.660935784646559554e+01,-3.325348184023675913e+01,-5.970061653325253737e+00,-2.302284133745378369e+01,-3.723806125163984859e+01,-5.952357162722748285e+00
3.700000000000000000e+02,-2.658610737693645731e+01,-3.328223813700562062e+01,-5.969999999999917151e+00,-2.370645524217082567e+01,-3.659946201447057490e+01,-5.929835659528654546e+00
3.701000000000000227e+02,-2.656278227080612098e+01,-3.331085611850600259e+01,-5.970061653325254625e+00,-2.360055020415835259e+01,-3.671248791277162127e+01,-5.930937975461539224e+00
3.702000000000000455e+02,-2.653938259355644647e+01,-3.333933546337491549e+01,-5.970246233188014173e+00,-2.349369801168390381e+01,-3.682615676854368303e+01,-5.932060568783263932e+00
3.703000000000000114e+02,-2.651590841087860184e+01,-3.336767585180624707e+01,-5.970552601591963437e+00,-2.338589222867348383e+01,-3.694046771739536439e+01,-5.933199718527504274e+00
3.704000000000000341e+02,-2.649235978867286789e+01,-3.339587696555429375e+01,-5.970978869674013367e+00,-2.327712832598722059e+01,-3.705543082236077623e+01,-5.934356271772880831e+00
3.705000000000000000e+02,-2.646873679304860971e+01,-3.342393848793725653e+01,-5.971522409349691252e+00,-2.316740359980036601e+01,-3.717105133526935390e+01,-5.935532530512265481e+00
3.706000000000000227e+02,-2.644503949032388590e+01,-3.345186010384094288e+01,-5.972179869516149431e+00,-2.305671042051238828e+01,-3.728732907208490133e+01,-5.936731141535538825e+00
3.707000000000000455e+02,-2.642126794702540238e+01,-3.347964149972218451e+01,-5.972947196712834916e+00,-2.294504808105638460e+01,-3.740425209146873442e+01,-5.937951660482564620e+00
3.708000000000000114e+02,-2.639742222988832054e+01,-3.350728236361236867e+01,-5.973819660112417829e+00,-2.283242254090251322e+01,-3.752180955652673333e+01,-5.939191737490617129e+00
3.709000000000000341e+02,-2.637350240585596239e+01,-3.353478238512104781e+01,-5.974791880687916112e+00,-2.271882997904262425e+01,-3.763999391615523393e+01,-5.940450204006090473e+00
3.710000000000000000e+02,-2.634950854207975368e+01,-3.356214125543930038e+01,-5.975857864376185269e+00,-2.328943300887906531e+01,-3.682897105234363266e+01,-5.932084461346270210e+00
3.711000000000000227e+02,-2.632544070591891128e+01,-3.358935866734329068e+01,-5.977011039033312656e+00,-2.317466453734010656e+01,-3.693649885215398854e+01,-5.932230586449886545e+00
3.712000000000000455e+02,-2.630129896494039698e+01,-3.361643431519761549e+01,-5.978244294954068394e+00,-2.305881123074377115e+01,-3.704443781466635244e+01,-5.932388499524645198e+00
3.713000000000000114e+02,-2.627708338691861556e+01,-3.364336789495882840e+01,-5.979550028705597597e+00,-2.294187971265512260e+01,-3.715278441996871095e+01,-5.932561725579031275e+00
3.714000000000000341e+02,-2.625279403983520865e+01,-3.367015910417885749e+01,-5.980920190005126535e+00,-2.282387503329989897e+01,-3.726152406227151914e+01,-5.932755048415966570e+00
3.715000000000000000e+02,-2.622843099187902283e+01,-3.369680764200829515e+01,-5.982346331352614399e+00,-2.270480679196997187e+01,-3.737065278112103783e+01,-5.932966893076294213e+00
3.716000000000000227e+02,-2.620399431144569391e+01,-3.372331320919991526e+01,-5.983819660112418504e+00,-2.258468660349254264e+01,-3.748017456475788833e+01,-5.933200074624966902e+00
3.717000000000000455e+02,-2.617948406713762921e+01,-3.374967550811195593e+01,-5.985331092722799617e+00,-2.246351580192845176e+01,-3.759010358955138997e+01,-5.933452736212277756e+00
3.718000000000000114e+02,-2.615490032776378726e+01,-3.377589424271141638e+01,-5.986871310699111604e+00,-2.234129301681468860e+01,-3.770043896259527116e+01,-5.933715571587239168e+00
3.719000000000000341e+02,-2.613024316233937228e+01,-3.380196911857750308e+01,-5.988430818085360485e+00,-2.221802097746737559e+01,-3.781117925642999467e+01,-5.933986364082102227e+00
3.720000000000000000e+02,-2.610551264008577732e+01,-3.382789984290485563e+01,-5.989999999999915836e+00,-2.284780738247075860e+01,-3.702466366870999792e+01,-5.943517386248854173e+00
3.721000000000000227e+02,-2.608070883043032495e+01,-3.385368612450682946e+01,-5.991569181914473852e+00,-2.273007926303735360e+01,-3.713042676496716865e+01,-5.943297747369431505e+00
3.722000000000000455e+02,-2.605583180300606472e+01,-3.387932767381879273e+01,-5.993128689300721845e+00,-2.261140238382142797e+01,-3.723656666209750199e+01,-5.943080574578107900e+00
3.723000000000000114e+02,-2.603088162765162039e+01,-3.390482420290138776e+01,-5.994668907277034720e+00,-2.249177185811227275e+01,-3.734307286342516363e+01,-5.942868264953890645e+00
3.724000000000000341e+02,-2.600585837441094839e+01,-3.393017542544373555e+01,-5.996180339887415833e+00,-2.237117923799813468e+01,-3.744992409212352413e+01,-5.942656905592915706e+00
3.725000000000000000e+02,-2.598076211353317433e+01,-3.395538105676664031e+01,-5.997653668647219050e+00,-2.224962115641993421e+01,-3.755711277742990717e+01,-5.942446517353335622e+00
3.726000000000000227e+02,-2.595559291547233727e+01,-3.398044081382588644e+01,-5.999079809994707801e+00,-2.212709009565934082e+01,-3.766463353524797242e+01,-5.942236915676303965e+00
3.727000000000000455e+02,-2.593035085088731861e+01,-3.400535441521523694e+01,-6.000449971294235851e+00,-2.200358144979691133e+01,-3.777248396359719607e+01,-5.942031774664460642e+00
3.728000000000000114e+02,-2.590503599064150819e+01,-3.403012158116974462e+01,-6.001755705045765943e+00,-2.187909186301681075e+01,-3.788066336203353046e+01,-5.941832236365939934e+00
3.729000000000000341e+02,-2.587964840580262660e+01,-3.405474203356889262e+01,-6.002988960966519905e+00,-2.175361582110227232e+01,-3.798917236870823899e+01,-5.941635636354792638e+00
3.730000000000000000e+02,-2.585418816764266126e+01,-3.407921549593957167e+01,-6.004142135623647292e+00,-2.268516258313741574e+01,-3.741556429084633351e+01,-5.959661953385600341e+00
