时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),TRUKF估计位置X(m),TRUKF估计位置Y(m),TRUKF估计位置Z(m)
1.597000000000000000e+03,7.573603052828952187e+00,-4.225407212096241594e+00,0.000000000000000000e+00,1.842859776405594019e+01,3.117905043446435265e+00,7.131954609688925806e-02
1.598000000000000000e+03,7.667104324840038565e+00,-4.225407212096241594e+00,0.000000000000000000e+00,1.853258960716937409e+01,3.008644839805644455e+00,7.592242856315416233e-02
1.599000000000000000e+03,7.760605596851124055e+00,-4.114212285732422814e+00,0.000000000000000000e+00,1.862479933213655769e+01,3.010317413460938063e+00,7.490545354260146060e-02
1.600000000000000000e+03,7.947608140873296811e+00,-4.114212285732422814e+00,0.000000000000000000e+00,1.870709595428605354e+01,2.790282657355123153e+00,7.697519476467962196e-02
1.601000000000000000e+03,8.041109412884383190e+00,-4.003017358578516927e+00,0.000000000000000000e+00,1.878066290953710649e+01,2.569724443628123023e+00,7.869378026905123058e-02
1.602000000000000000e+03,8.228111958235286849e+00,-4.003017358578516927e+00,0.000000000000000000e+00,1.884560191618222902e+01,2.459228632741368603e+00,7.851212944289501228e-02
1.603000000000000000e+03,8.321613230246372339e+00,-4.003017358578516927e+00,0.000000000000000000e+00,1.890565404357185386e+01,2.237774543115206960e+00,7.831569961013520875e-02
1.604000000000000000e+03,8.508615774268543319e+00,-3.891822432214698146e+00,0.000000000000000000e+00,1.895800996854767817e+01,2.237893344662560402e+00,7.766865416603074834e-02
1.605000000000000000e+03,8.602117046279630586e+00,-4.003017358578516927e+00,0.000000000000000000e+00,1.900593029238593346e+01,2.016852813712640913e+00,7.435594944880161150e-02
1.606000000000000000e+03,8.602117046279630586e+00,-4.003017358578516927e+00,0.000000000000000000e+00,1.925964966239749288e+01,1.904416189312228891e+00,6.916657545845894539e-02
1.607000000000000000e+03,8.602117046279630586e+00,-4.114212285732422814e+00,0.000000000000000000e+00,1.925966470933810015e+01,1.683696213352436466e+00,7.017108550442216486e-02
1.608000000000000000e+03,8.602117046279630586e+00,-4.225407212096241594e+00,0.000000000000000000e+00,1.926039449262301062e+01,1.461708641126552966e+00,6.994117514012268555e-02
1.609000000000000000e+03,8.602117046279630586e+00,-4.336602139250147481e+00,0.000000000000000000e+00,1.926102547934249998e+01,1.349554483785754933e+00,6.995066283733084034e-02
1.610000000000000000e+03,8.602117046279630586e+00,-4.447797065613966261e+00,0.000000000000000000e+00,1.907468104281270982e+01,1.127354228956242377e+00,7.171851834836288908e-02
1.611000000000000000e+03,8.602117046279630586e+00,-4.558991991977784153e+00,0.000000000000000000e+00,1.926099713060817464e+01,9.038210217707393079e-01,7.162742430248744685e-02
1.612000000000000000e+03,8.508615774268543319e+00,-4.670186919131690928e+00,0.000000000000000000e+00,1.907383212663594563e+01,9.037727034723483932e-01,7.474924551512870941e-02
1.613000000000000000e+03,8.508615774268543319e+00,-4.781381845495508820e+00,0.000000000000000000e+00,1.907250453970001658e+01,7.927747593902199075e-01,7.533353534200502855e-02
1.614000000000000000e+03,8.415114502257457829e+00,-5.003771699013232599e+00,0.000000000000000000e+00,1.907399686043445541e+01,5.716906364476332936e-01,7.760556948692602652e-02
1.615000000000000000e+03,8.415114502257457829e+00,-5.114966625377052267e+00,0.000000000000000000e+00,1.907451598551677918e+01,3.493107248020768663e-01,7.770186503145626311e-02
1.616000000000000000e+03,8.321613230246372339e+00,-5.226161551740871047e+00,0.000000000000000000e+00,1.926175997119823080e+01,3.458849199682689224e-01,7.962688449610441643e-02
1.617000000000000000e+03,8.321613230246372339e+00,-5.337356478894776934e+00,0.000000000000000000e+00,1.907468711812762052e+01,2.370739031961967835e-01,8.033546885125890380e-02
1.618000000000000000e+03,8.228111958235286849e+00,-5.448551405258594826e+00,0.000000000000000000e+00,1.907454295641539233e+01,1.443868055211883911e-02,8.042380712366664630e-02
1.619000000000000000e+03,8.134610686224201359e+00,-5.448551405258594826e+00,0.000000000000000000e+00,1.926163957192308729e+01,1.204472752601788016e-02,8.032321362830213696e-02
1.620000000000000000e+03,8.134610686224201359e+00,-5.559746331622413607e+00,0.000000000000000000e+00,1.907566497543791328e+01,-2.089156453267239366e-01,7.909849971855192896e-02
1.621000000000000000e+03,8.041109412884383190e+00,-5.670941258776319494e+00,0.000000000000000000e+00,1.926198755811856245e+01,-3.228224650722351097e-01,7.841808902408822779e-02
1.622000000000000000e+03,8.041109412884383190e+00,-5.782136185140138274e+00,0.000000000000000000e+00,1.926117237628886869e+01,-3.231561255663337184e-01,7.988473236159841784e-02
1.623000000000000000e+03,8.041109412884383190e+00,-5.893331112294044161e+00,0.000000000000000000e+00,1.926110213168111329e+01,-3.245231879373739470e-01,7.772324758133639100e-02
1.624000000000000000e+03,7.947608140873296811e+00,-6.004526038657862053e+00,0.000000000000000000e+00,1.923139304817022222e+01,-2.789761526372661060e-01,8.261092779770114192e-02
1.625000000000000000e+03,7.947608140873296811e+00,-6.004526038657862053e+00,0.000000000000000000e+00,1.926077282592665796e+01,-3.233402272119302867e-01,7.587437145348460699e-02
1.626000000000000000e+03,7.947608140873296811e+00,-6.115720965021679945e+00,0.000000000000000000e+00,1.926160666568527446e+01,-5.460168125297042430e-01,7.514868554701450987e-02
1.627000000000000000e+03,7.854106868862210433e+00,-6.226915892175587608e+00,0.000000000000000000e+00,1.907459506185440645e+01,-5.478344614707640892e-01,7.283820226503773254e-02
1.628000000000000000e+03,7.854106868862210433e+00,-6.338110818539406388e+00,0.000000000000000000e+00,1.926021895931066297e+01,-5.496317515036590606e-01,7.167537618993691240e-02
1.629000000000000000e+03,7.854106868862210433e+00,-6.338110818539406388e+00,0.000000000000000000e+00,1.926160360827260831e+01,-5.511007455810347233e-01,6.848168050921357719e-02
1.630000000000000000e+03,7.854106868862210433e+00,-6.449305744903224280e+00,0.000000000000000000e+00,1.926088794016647299e+01,-5.515321020013149722e-01,6.548522090597838630e-02
1.631000000000000000e+03,7.854106868862210433e+00,-6.449305744903224280e+00,0.000000000000000000e+00,1.953907402859908160e+01,-3.317181569902651339e-01,6.477871230004783598e-02
1.632000000000000000e+03,7.854106868862210433e+00,-6.449305744903224280e+00,0.000000000000000000e+00,1.954086046460416526e+01,-3.311078972332751613e-01,5.985817827734700447e-02
1.633000000000000000e+03,7.854106868862210433e+00,-6.449305744903224280e+00,0.000000000000000000e+00,1.972631135029489613e+01,-3.328156595216534841e-01,5.737109062833678497e-02
1.634000000000000000e+03,7.947608140873296811e+00,-6.560500672057131055e+00,0.000000000000000000e+00,1.972626469100969615e+01,-2.214846969786690989e-01,5.421489236370353321e-02
1.635000000000000000e+03,7.947608140873296811e+00,-6.449305744903224280e+00,0.000000000000000000e+00,1.991181379332599732e+01,-1.160746352862825808e-03,5.025154686801097670e-02
1.636000000000000000e+03,8.041109412884383190e+00,-6.449305744903224280e+00,0.000000000000000000e+00,2.000603214773929750e+01,-1.242608073909337281e-03,4.774825274773268624e-02
1.637000000000000000e+03,8.041109412884383190e+00,-6.338110818539406388e+00,0.000000000000000000e+00,2.019133759593066912e+01,2.203898447454841203e-01,4.491436231631029674e-02
1.638000000000000000e+03,8.041109412884383190e+00,-6.226915892175587608e+00,0.000000000000000000e+00,2.037875089365403625e+01,3.305214211928515500e-01,4.237238105172289049e-02
1.639000000000000000e+03,8.134610686224201359e+00,-6.115720965021679945e+00,0.000000000000000000e+00,2.047144581887736692e+01,5.530851947698280924e-01,4.214219869600185908e-02
1.640000000000000000e+03,8.228111958235286849e+00,-6.004526038657862053e+00,0.000000000000000000e+00,2.051651332904534186e+01,7.745364560230638684e-01,4.336769492743547394e-02
1.641000000000000000e+03,8.228111958235286849e+00,-5.782136185140138274e+00,0.000000000000000000e+00,2.056834331105139668e+01,8.859219267311186918e-01,4.255800010764882596e-02
1.642000000000000000e+03,8.321613230246372339e+00,-5.670941258776319494e+00,0.000000000000000000e+00,2.063324730326600687e+01,1.105445570793131438e+00,4.640892185541657666e-02
1.643000000000000000e+03,8.415114502257457829e+00,-5.448551405258594826e+00,0.000000000000000000e+00,2.072161165310583186e+01,1.331275497596559054e+00,4.703316488547875512e-02
1.644000000000000000e+03,8.508615774268543319e+00,-5.226161551740871047e+00,0.000000000000000000e+00,2.081978335137796421e+01,1.371534926597212767e+00,1.377985777204762674e-01
1.645000000000000000e+03,8.602117046279630586e+00,-5.003771699013232599e+00,0.000000000000000000e+00,2.092863968512851258e+01,1.435127553804990130e+00,1.199804984624607412e-01
1.646000000000000000e+03,8.789119591630536021e+00,-4.670186919131690928e+00,0.000000000000000000e+00,2.105065886929834917e+01,1.499264176588177122e+00,1.331325484931556447e-01
1.647000000000000000e+03,8.882620863641619735e+00,-4.447797065613966261e+00,0.000000000000000000e+00,2.118783786728739216e+01,1.580117696728172039e+00,6.518057488057110715e-02
1.648000000000000000e+03,8.976122135652707001e+00,-4.114212285732422814e+00,0.000000000000000000e+00,2.133189630909159362e+01,1.687660561889744448e+00,1.551872257079716655e-01
1.649000000000000000e+03,9.163124681003612437e+00,-3.780627505850879366e+00,0.000000000000000000e+00,2.147988966616578210e+01,1.806931110467714818e+00,1.677271344106230355e-01
1.650000000000000000e+03,9.256625953014697927e+00,-3.447042725969336363e+00,0.000000000000000000e+00,2.164155838295102896e+01,1.946276934354101984e+00,1.737748868363336308e-01
1.651000000000000000e+03,9.443628497036868907e+00,-3.113457946087793804e+00,0.000000000000000000e+00,2.183553285582581793e+01,2.094031421179951558e+00,1.728699502113254793e-01
1.652000000000000000e+03,9.630631041059041664e+00,-2.668678239052344914e+00,0.000000000000000000e+00,2.203851456801787734e+01,2.250122921811899435e+00,1.844692187406815342e-01
1.653000000000000000e+03,9.817633586409945323e+00,-2.335093459170801466e+00,0.000000000000000000e+00,2.223945963612262489e+01,2.447131494822561315e+00,1.077962325745840250e-01
1.654000000000000000e+03,1.000463613043211630e+01,-2.001508679289258463e+00,0.000000000000000000e+00,2.244835686889012294e+01,2.655843568113684938e+00,1.161300140443155965e-01
1.655000000000000000e+03,1.019163867578302352e+01,-1.556728973043896902e+00,0.000000000000000000e+00,2.267630053098738685e+01,2.877648897036120257e+00,2.078584235494770893e-01
1.656000000000000000e+03,1.037864121980519272e+01,-1.223144193162353677e+00,0.000000000000000000e+00,2.292855197471590500e+01,3.100591699244087618e+00,2.154668231943335510e-01
1.657000000000000000e+03,1.056564376382736548e+01,-8.895594132808105625e-01,0.000000000000000000e+00,2.318418491420696625e+01,3.358139764913812719e+00,2.161738068409795044e-01
1.658000000000000000e+03,1.084614758118935640e+01,-5.559746326091801194e-01,0.000000000000000000e+00,2.344036970334913050e+01,3.623731068053758442e+00,2.385836771715675320e-01
1.659000000000000000e+03,1.112665139722261287e+01,-1.111949263638185303e-01,0.000000000000000000e+00,2.370748881699034172e+01,3.905840342747979754e+00,1.604944752749025427e-01
1.660000000000000000e+03,1.140715521458460557e+01,2.223898535177245284e-01,0.000000000000000000e+00,2.399559920764418663e+01,4.192987205453230004e+00,1.672519032351273138e-01
1.661000000000000000e+03,1.168765903061786382e+01,5.559746333992675593e-01,0.000000000000000000e+00,2.428454276127467537e+01,4.485260745769890534e+00,1.753321570737372548e-01
1.662000000000000000e+03,1.206166411999093846e+01,8.895594132808105625e-01,0.000000000000000000e+00,2.459275550554726664e+01,4.804801609206400315e+00,2.577197374230779658e-01
1.663000000000000000e+03,1.234216793735293116e+01,1.334339120316259564e+00,0.000000000000000000e+00,2.491519911549851329e+01,5.137500680160496991e+00,2.806268758695654730e-01
1.664000000000000000e+03,1.271617302539727490e+01,1.667923900197802567e+00,0.000000000000000000e+00,2.523434379040676490e+01,5.471437555896410565e+00,2.755211636505872086e-01
1.665000000000000000e+03,1.299667684275926405e+01,2.001508680079346014e+00,0.000000000000000000e+00,2.560365006469249849e+01,5.826483433596743033e+00,2.130576435983630446e-01
1.666000000000000000e+03,1.337068193213234046e+01,2.335093459960889017e+00,0.000000000000000000e+00,2.598447435844194686e+01,6.202162841380377323e+00,3.027090946071623323e-01
1.667000000000000000e+03,1.374468702017668420e+01,2.779873166206250357e+00,0.000000000000000000e+00,2.633596760203091591e+01,6.574051475529979705e+00,3.201481881341146085e-01
1.668000000000000000e+03,1.411869210954976062e+01,3.113457946087793804e+00,0.000000000000000000e+00,2.669977584254600345e+01,6.964529459904624353e+00,3.257437616673793390e-01
1.669000000000000000e+03,1.458619847093392607e+01,3.558237653123242250e+00,0.000000000000000000e+00,2.707293463504902320e+01,7.360637026058031829e+00,2.507087827114015122e-01
1.670000000000000000e+03,1.496020356030700071e+01,3.891822433004786141e+00,0.000000000000000000e+00,2.745651724628343970e+01,7.773580576252862251e+00,3.496553062085702157e-01
1.671000000000000000e+03,1.542770992036242994e+01,4.336602139250147481e+00,0.000000000000000000e+00,2.784837614486272628e+01,8.200483931875366395e+00,2.694675539744836867e-01
1.672000000000000000e+03,1.580171500973550636e+01,4.781381846285596815e+00,0.000000000000000000e+00,2.824870550361734800e+01,8.641250468936030771e+00,3.586533030224252627e-01
1.673000000000000000e+03,1.626922137111967004e+01,5.226161552530957266e+00,0.000000000000000000e+00,2.865461323228053558e+01,9.104788922662002904e+00,2.883019053875896520e-01
1.674000000000000000e+03,1.673672773250383372e+01,5.782136185930225381e+00,0.000000000000000000e+00,2.906593049612554225e+01,9.578215299940795902e+00,2.996115587553346282e-01
1.675000000000000000e+03,1.711073282187690836e+01,6.226915892175587608e+00,0.000000000000000000e+00,2.904662366682662267e+01,9.948247668312964365e+00,2.789367339893765729e-01
1.676000000000000000e+03,1.757823918326107204e+01,6.671695599211036942e+00,0.000000000000000000e+00,2.952776682837791355e+01,1.044687323045039662e+01,3.192501365890938470e-01
1.677000000000000000e+03,1.804574554331649594e+01,7.227670231820216173e+00,0.000000000000000000e+00,3.000790799906141970e+01,1.097143693363891259e+01,3.295087345469690510e-01
1.678000000000000000e+03,1.851325190470065962e+01,7.783644865219484288e+00,0.000000000000000000e+00,3.048797551771874126e+01,1.149937614913524619e+01,3.383413787640556780e-01
1.679000000000000000e+03,1.898075826608482330e+01,8.339619498618750626e+00,0.000000000000000000e+00,3.098526352868524825e+01,1.205310754156816166e+01,3.484005488932150896e-01
1.680000000000000000e+03,1.944826462746898699e+01,8.895594132018018740e+00,0.000000000000000000e+00,3.148000159456757530e+01,1.260802122641448264e+01,3.566332035740637507e-01
1.681000000000000000e+03,1.991577098885314712e+01,9.451568765417286855e+00,0.000000000000000000e+00,3.198124199138911194e+01,1.317430997362674461e+01,3.677560400034221577e-01
1.682000000000000000e+03,2.047677862224839629e+01,1.011873832518037375e+01,0.000000000000000000e+00,3.247051737667714377e+01,1.374199229232363351e+01,4.563302464890311994e-01
1.683000000000000000e+03,2.094428498363256352e+01,1.067471295778955387e+01,0.000000000000000000e+00,3.296475729838975610e+01,1.433023414806498330e+01,3.860596183072108056e-01
1.684000000000000000e+03,2.141179134501672010e+01,1.134188251834272698e+01,0.000000000000000000e+00,3.347755429742716160e+01,1.493843413428079536e+01,4.707874600224710715e-01
1.685000000000000000e+03,2.197279897841197283e+01,1.200905207810581210e+01,0.000000000000000000e+00,3.398394714868741318e+01,1.555332781613084947e+01,4.022371353149178375e-01
1.686000000000000000e+03,2.244030533979612940e+01,1.267622163786889899e+01,0.000000000000000000e+00,3.448583224607229170e+01,1.616276024409611267e+01,4.106776146461466603e-01
1.687000000000000000e+03,2.300131297319138213e+01,1.334339119763198589e+01,0.000000000000000000e+00,3.498407444135987987e+01,1.678935015629522098e+01,4.197665445541774454e-01
1.688000000000000000e+03,2.346881933457554936e+01,1.401056075739507101e+01,0.000000000000000000e+00,3.549661441627569047e+01,1.743110554675140733e+01,4.291790206068505364e-01
1.689000000000000000e+03,2.402982696797079143e+01,1.467773031715815790e+01,0.000000000000000000e+00,3.601586806375263450e+01,1.807601491379049463e+01,4.340655457067307266e-01
