时间(s),真实位置X(m),真实位置Y(m),真实位置Z(m),UKF估计位置X(m),UKF估计位置Y(m),UKF估计位置Z(m)
1.137000000000000000e+03,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.200451233295270015e+01,3.171155730426544750e+00,-2.678236207698220239e-02
1.138000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200428251350641062e+01,3.171316449380499947e+00,-2.837418723263945841e-02
1.139000000000000000e+03,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.200415115054052251e+01,3.171429773922021411e+00,-2.997895030183053700e-02
1.140000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200411995143291222e+01,3.171495115346360194e+00,-3.159627281207591509e-02
1.141000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191198973506971370e+01,3.209290608284293356e+00,-1.713879119437921109e-02
1.142000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191226336778648687e+01,3.209943385266130988e+00,-1.830073730808057936e-02
1.143000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191265887087275388e+01,3.210569425764990825e+00,-1.947320931385547460e-02
1.144000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191317620777277142e+01,3.211169041694839521e+00,-2.065642102653218737e-02
1.145000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191381782267436051e+01,3.211741653887528969e+00,-2.184999761177920663e-02
1.146000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191458408076617559e+01,3.212287165374267062e+00,-2.305417598170762805e-02
1.147000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191547559937406930e+01,3.212805741113962554e+00,-2.426911431368403149e-02
1.148000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191649426002021528e+01,3.213296847262814282e+00,-2.549439766242229954e-02
1.149000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191764017720858959e+01,3.213760597522457019e+00,-2.673056813887621230e-02
1.150000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191891485204439505e+01,3.214196715185824615e+00,-2.797733105222337258e-02
1.151000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.183047521500963839e+01,3.240424565361172959e+00,-1.560519973506897112e-02
1.152000000000000000e+03,9.350127201108590635e-02,-1.111949263638185303e-01,0.000000000000000000e+00,1.182931864211836626e+01,3.241136638082249277e+00,-1.587152896564851534e-02
1.153000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182822333300205742e+01,3.241835531335167886e+00,-1.614352715473611755e-02
1.154000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182718966998118049e+01,3.242521207048726595e+00,-1.642152637737722548e-02
1.155000000000000000e+03,0.000000000000000000e+00,-1.111949263638185303e-01,0.000000000000000000e+00,1.182621759525346761e+01,3.243193728452586910e+00,-1.670592671387734901e-02
1.156000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182530824317822038e+01,3.243852862922048885e+00,-1.699593686606798437e-02
1.157000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182446194326224997e+01,3.244498504662630012e+00,-1.729231080678087645e-02
1.158000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182367926441541783e+01,3.245130428544934276e+00,-1.759466979296167577e-02
1.159000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182296051306476414e+01,3.245748710252778224e+00,-1.790303840890328235e-02
1.160000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.182230610275432525e+01,3.246353131473817655e+00,-1.821768716168638974e-02
1.161000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176957968494704865e+01,3.296041772930794700e+00,-1.488041957783476678e-02
1.162000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176970293053487637e+01,3.295872725857014629e+00,-1.479335144611858277e-02
1.163000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176992071623710956e+01,3.295662349568495131e+00,-1.471065592836900970e-02
1.164000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177023346739402854e+01,3.295410358936550210e+00,-1.463183117213443657e-02
1.165000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177064042475459615e+01,3.295116701250041302e+00,-1.455758980830196975e-02
1.166000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177114450357812814e+01,3.294780286655923263e+00,-1.448724626394299470e-02
1.167000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177174535141307388e+01,3.294400866265132066e+00,-1.442131148978786220e-02
1.168000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177244326160892030e+01,3.293978316548354712e+00,-1.435971047138892565e-02
1.169000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177323975070144968e+01,3.293511849717310369e+00,-1.430216430290611601e-02
1.170000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177413524085012853e+01,3.293001244831536667e+00,-1.424912912009216465e-02
1.171000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.172470474178338762e+01,3.340304314838089539e+00,-1.671615282066304248e-02
1.172000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.172582521241261588e+01,3.339595359026363397e+00,-1.673675912000006233e-02
1.173000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.172705670307962578e+01,3.338831133624445613e+00,-1.676196024615358993e-02
1.174000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.172840136830826197e+01,3.338010674127627198e+00,-1.679144199008756472e-02
1.175000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.172986039614261244e+01,3.337133353258570523e+00,-1.682566250857434054e-02
1.176000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173143437560982960e+01,3.336198840394526854e+00,-1.686430708716628313e-02
1.177000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173312395155829080e+01,3.335206457708538963e+00,-1.690745338985030766e-02
1.178000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173492945375581797e+01,3.334155762872711648e+00,-1.695542245037483936e-02
1.179000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.173685146616769259e+01,3.333046323503230823e+00,-1.700773539326992656e-02
1.180000000000000000e+03,9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.173889094328941241e+01,3.331877715144635488e+00,-1.706497365254852627e-02
1.181000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170586250034127040e+01,3.294114617686009883e+00,-1.403559355051552798e-02
1.182000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170432393484629330e+01,3.293153071473570392e+00,-1.411168193368170232e-02
1.183000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170278876593283002e+01,3.292149403381293027e+00,-1.419247246837018750e-02
1.184000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170125798852402710e+01,3.291102965992926954e+00,-1.427750444774330413e-02
1.185000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.169973122930647236e+01,3.290013317725804853e+00,-1.436730609986806850e-02
1.186000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.169820774440542266e+01,3.288880293322327120e+00,-1.446155007806331633e-02
1.187000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.169668746797970016e+01,3.287703608971270341e+00,-1.456042482320877435e-02
1.188000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.169517022854480359e+01,3.286482909165982846e+00,-1.466379161702805606e-02
1.189000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.169365567400594585e+01,3.285217907455697528e+00,-1.477183091929533398e-02
1.190000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.169214408064703292e+01,3.283908196345469932e+00,-1.488460238047540490e-02
1.191000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170988165645933421e+01,3.248304531862107769e+00,-1.382189899135331280e-02
1.192000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170859164408494024e+01,3.248497949046747379e+00,-1.388110848969229677e-02
1.193000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170730290889574121e+01,3.248705310454067074e+00,-1.394438151356502259e-02
1.194000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170601544654341808e+01,3.248926677556701392e+00,-1.401173956132402421e-02
1.195000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170472870927322617e+01,3.249162253894533947e+00,-1.408343159539710010e-02
1.196000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170344251781227030e+01,3.249412328650800319e+00,-1.415959787622383947e-02
1.197000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.170215793638701030e+01,3.249676684783247893e+00,-1.423968526620623953e-02
1.198000000000000000e+03,9.350127201108590635e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.170087398104946175e+01,3.249955732259294905e+00,-1.432426343720182710e-02
1.199000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.169959001409100807e+01,3.250249694374256038e+00,-1.441308566667898194e-02
1.200000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.169830581077483345e+01,3.250558872690435308e+00,-1.450627419390384393e-02
1.201000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177989783303952009e+01,3.144864555490171298e+00,-1.536794920047844688e-02
1.202000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.177998752046403297e+01,3.143495477161945217e+00,-1.542556835402687787e-02
1.203000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178009682294427307e+01,3.142110667579887107e+00,-1.548739617805694468e-02
1.204000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178022728283176690e+01,3.140709274639146287e+00,-1.555298370084240434e-02
1.205000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178037934863363034e+01,3.139291232267757081e+00,-1.562268983901134861e-02
1.206000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178055326333214481e+01,3.137856155974965588e+00,-1.569639495627136311e-02
1.207000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178074887067003829e+01,3.136404030103584262e+00,-1.577427308122049399e-02
1.208000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178096632587484294e+01,3.134934817823017639e+00,-1.585605572014274489e-02
1.209000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178120529542369610e+01,3.133448652188693728e+00,-1.594211012606525785e-02
1.210000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178146619567671394e+01,3.131945443001409757e+00,-1.603225006166229122e-02
1.211000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190874191552892469e+01,3.014915386191204583e+00,-1.698013583850518579e-02
1.212000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190959189836727461e+01,3.012514361029422716e+00,-1.727192141172971540e-02
1.213000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191045052934639159e+01,3.010093061235506795e+00,-1.756848671518564109e-02
1.214000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191131800438211030e+01,3.007651244200724605e+00,-1.786989031297273045e-02
1.215000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191219438087769333e+01,3.005188889873970481e+00,-1.817626020452087210e-02
1.216000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191308038498925015e+01,3.002705870031183721e+00,-1.848759403460749351e-02
1.217000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191397666575512204e+01,3.000201630993023727e+00,-1.880369908252220446e-02
1.218000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191488305451992602e+01,2.997676147275468495e+00,-1.912485374384055581e-02
1.219000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191579964009776660e+01,2.995129362376825810e+00,-1.945106762521789379e-02
1.220000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.191672673887501333e+01,2.992560989362925028e+00,-1.978215478428241303e-02
1.221000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192385598004685754e+01,3.037986979433250578e+00,-1.679003056632182370e-02
1.222000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192452281192104380e+01,3.037637005689884262e+00,-1.802848580035359971e-02
1.223000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192518762967903001e+01,3.037328930787181136e+00,-1.927562219657191767e-02
1.224000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192584974509838247e+01,3.037063475535502377e+00,-2.053178694171123309e-02
1.225000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192650960635293700e+01,3.036840857876393684e+00,-2.179698207158575762e-02
1.226000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192716760341225068e+01,3.036661212347787853e+00,-2.307085036459256833e-02
1.227000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192782318451352097e+01,3.036525333541842286e+00,-2.435353143379473395e-02
1.228000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192847557376896361e+01,3.036433995997329660e+00,-2.564555665236664672e-02
1.229000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192912443485153062e+01,3.036387559519919677e+00,-2.694647030262746490e-02
